Date,High,Low,Open,Close,Volume,Adj Close,EMA_12,EMA_26,DIF,MACD,DIF-MACD
2018-07-18,48.26089859008789,47.93479919433594,47.98910140991211,48.097801208496094,4445610.0,42.59777069091797,48.097801208496094,48.097801208496094,0.0,0.0,0.0
2018-07-19,48.31520080566406,48.04349899291992,48.152198791503906,48.097801208496094,5180456.0,42.59777069091797,48.097801208496094,48.097801208496094,0.0,0.0,0.0
2018-07-20,48.20650100708008,47.82609939575195,48.152198791503906,48.097801208496094,3599218.0,42.59777069091797,48.097801208496094,48.097801208496094,0.0,0.0,0.0
2018-07-23,48.097801208496094,47.608699798583984,47.93479919433594,47.77170181274414,3590360.0,42.3089599609375,48.047632070688095,48.073645697699654,-0.02601362701155807,-0.005202725402311615,-0.02081090160924646
2018-07-24,47.82609939575195,47.391300201416016,47.82609939575195,47.44559860229492,7546915.0,42.020145416259766,47.95501153708914,48.027123690632635,-0.07211215354349321,-0.018584611030547933,-0.053527542512945274
2018-07-25,45.0,44.56520080566406,44.72829818725586,44.67390060424805,6000782.0,41.67341613769531,47.45022523972897,47.778736795344884,-0.3285115556159113,-0.0805699999476206,-0.24794155566829068
2018-07-26,45.108699798583984,44.347801208496094,44.78260040283203,45.108699798583984,4290874.0,42.079010009765625,47.0899905564759,47.5809562770663,-0.49096572059040255,-0.16264914407617698,-0.3283165765142256
2018-07-27,45.21739959716797,44.83700180053711,45.108699798583984,45.108699798583984,2905560.0,42.079010009765625,46.7851765937233,47.39782616754909,-0.6126495738257915,-0.2526492300260999,-0.36000034379969165
2018-07-30,45.21739959716797,44.45650100708008,45.108699798583984,44.83700180053711,2750520.0,41.8255615234375,46.48545739477157,47.20813547369635,-0.7226780789247798,-0.3466549998058359,-0.37602307911894384
2018-07-31,46.141300201416016,44.94559860229492,45.108699798583984,46.141300201416016,7940989.0,43.042259216308594,46.43251013425533,47.129110638712625,-0.6966005044572938,-0.41664410073612757,-0.27995640372116626
2018-08-01,46.08700180053711,45.16299819946289,46.08700180053711,45.380401611328125,3657771.0,42.332462310791016,46.270647284574224,46.99957663668415,-0.7289293521099225,-0.4791011510108866,-0.24982820109903592
2018-08-02,45.597801208496094,44.67390060424805,45.597801208496094,44.891300201416016,3353626.0,41.87621307373047,46.05844004101142,46.843408011849476,-0.7849679708380535,-0.54027451497632,-0.24469345586173352
2018-08-03,45.16299819946289,44.23910140991211,45.05440139770508,44.402198791503906,3475390.0,41.419960021972656,45.80363369493334,46.662577699231285,-0.8589440042979462,-0.6040084128406452,-0.25493559145730094
2018-08-06,44.56520080566406,43.69559860229492,44.402198791503906,43.91299819946289,4201903.0,40.963619232177734,45.51276669563019,46.45890514369289,-0.9461384480626975,-0.6724344198850557,-0.27370402817764183
2018-08-07,44.29349899291992,43.58700180053711,44.02170181274414,43.69559860229492,3925533.0,40.76081848144531,45.233202373578614,46.254215770255996,-1.0210133966773824,-0.7421502152435211,-0.27886318143386135
2018-08-08,44.83700180053711,43.91299819946289,44.347801208496094,44.45650100708008,5228339.0,41.47061538696289,45.11370985565576,46.12105171372444,-1.0073418580686777,-0.7951885438085524,-0.2121533142601253
2018-08-09,44.83700180053711,44.347801208496094,44.51089859008789,44.56520080566406,3857788.0,41.57201385498047,45.02932384796473,46.00580349831256,-0.9764796503478266,-0.8314467651164074,-0.14503288523141922
2018-08-10,44.56520080566406,43.91299819946289,44.56520080566406,44.02170181274414,3019898.0,41.06502151489258,44.87430507331541,45.858833003085266,-0.9845279297698539,-0.8620629980470967,-0.12246493172275719
2018-08-13,44.23910140991211,43.42390060424805,44.02170181274414,44.02170181274414,3900385.0,41.06502151489258,44.743135340919835,45.722749211208146,-0.9796138702883113,-0.8855731724953396,-0.09404069779297164
2018-08-14,44.07609939575195,43.369598388671875,44.02170181274414,43.369598388671875,4392990.0,40.45671463012695,44.53182196365091,45.54844174287213,-1.016619779221216,-0.911782493840515,-0.10483728538070092
2018-08-15,43.53260040283203,42.71739959716797,43.47829818725586,42.93479919433594,3364227.0,40.051116943359375,44.286126152987066,45.35483859112871,-1.0687124381416453,-0.943168482700741,-0.12554395544090424
2018-08-16,42.93479919433594,42.22829818725586,42.93479919433594,42.55440139770508,3717477.0,39.69626998901367,44.01970695986676,45.14739879902326,-1.1276918391564976,-0.9800731539918924,-0.1476186851646052
2018-08-17,42.77170181274414,42.119598388671875,42.77170181274414,42.17390060424805,4363651.0,39.34132385253906,43.735736751310036,44.92713967348435,-1.191402922174312,-1.0223391076283765,-0.16906381454593555
2018-08-20,42.28260040283203,41.52170181274414,42.17390060424805,41.57609939575195,5083592.0,38.78367614746094,43.403484850454944,44.67891446772639,-1.275429617271449,-1.072957209556991,-0.20247240771445796
2018-08-21,42.01089859008789,41.52170181274414,41.57609939575195,42.01089859008789,2637271.0,39.18927001953125,43.18924081039847,44.4812836619754,-1.2920428515769231,-1.1167743379609776,-0.17526851361594553
2018-08-22,41.95650100708008,41.30440139770508,41.79349899291992,41.46739959716797,3885289.0,38.682273864746094,42.924342162209165,44.258032990508184,-1.3336908282990194,-1.1601576360285861,-0.1735331922704333
2018-08-23,41.68479919433594,41.30440139770508,41.358699798583984,41.41299819946289,2542312.0,38.631526947021484,42.691827706402044,44.04728967265297,-1.3554619662509282,-1.1992185020730546,-0.1562434641778736
2018-08-24,41.902198791503906,41.358699798583984,41.46739959716797,41.847801208496094,4219967.0,39.03712844848633,42.561977475954976,43.88436460123394,-1.322387125278965,-1.2238522267142367,-0.0985348985647283
2018-08-27,42.33700180053711,41.630401611328125,42.01089859008789,42.06520080566406,2994444.0,39.239925384521484,42.485550295910215,43.74961172748802,-1.264061431577808,-1.231894067686951,-0.03216736389085706
2018-08-28,42.82609939575195,42.06520080566406,42.391300201416016,42.82609939575195,3107775.0,39.9497184753418,42.537942465116636,43.68120340661868,-1.1432609415020423,-1.2141674424499693,0.07090650094792705
2018-08-29,42.880401611328125,42.5,42.880401611328125,42.71739959716797,2035594.0,39.84832000732422,42.56555125466299,43.60981053184455,-1.0442592771815598,-1.1801858093962874,0.1359265322147276
2018-08-30,42.71739959716797,42.22829818725586,42.71739959716797,42.33700180053711,2723611.0,39.493473052978516,42.53038980018209,43.51552840359956,-0.9851386034174681,-1.1411763682005236,0.15603776478305553
